file_name,k,chunk_type,chunk_size,question_id,RFP_id
exp_output_filtering_k15_typewords_size50.json,15,words,50,145,infra_2
exp_output_filtering_k15_typewords_size50.json,15,words,50,343,infra_4
exp_output_filtering_k15_typewords_size50.json,15,words,50,146,infra_2
exp_output_filtering_k15_typewords_size50.json,15,words,50,196,infra_3
exp_output_filtering_k15_typewords_size50.json,15,words,50,197,infra_3
exp_output_filtering_k15_typewords_size50.json,15,words,50,142,infra_2
exp_output_filtering_k15_typewords_size50.json,15,words,50,64,infra_1
exp_output_filtering_k15_typewords_size50.json,15,words,50,195,infra_3
exp_output_filtering_k15_typewords_size50.json,15,words,50,148,infra_2
exp_output_filtering_k15_typewords_size50.json,15,words,50,276,infra_4
exp_output_filtering_k15_typewords_size50.json,15,words,50,147,infra_2
exp_output_filtering_k15_typewords_size50.json,15,words,50,274,infra_4
exp_output_filtering_k15_typewords_size50.json,15,words,50,182,infra_1
exp_output_filtering_k15_typewords_size50.json,15,words,50,383,natsec_2
exp_output_filtering_k15_typewords_size50.json,15,words,50,238,natsec_1
exp_output_filtering_k15_typewords_size50.json,15,words,50,260,natsec_6
exp_output_filtering_k15_typewords_size50.json,15,words,50,131,natsec_4
exp_output_filtering_k15_typewords_size50.json,15,words,50,51,natsec_7
exp_output_filtering_k15_typewords_size50.json,15,words,50,225,natsec_1
exp_output_filtering_k15_typewords_size50.json,15,words,50,229,natsec_1
exp_output_filtering_k15_typewords_size50.json,15,words,50,400,negative_rejection
exp_output_filtering_k15_typewords_size50.json,15,words,50,401,negative_rejection
exp_output_filtering_k15_typewords_size50.json,15,words,50,403,negative_rejection
exp_output_filtering_k15_typewords_size50.json,15,words,50,405,negative_rejection
exp_output_filtering_k15_typewords_size50.json,15,words,50,407,negative_rejection
exp_output_filtering_k15_typewords_size50.json,15,words,50,409,negative_rejection
exp_output_filtering_k15_typesentences_size10.json,15,sentences,10,145,infra_2
exp_output_filtering_k15_typesentences_size10.json,15,sentences,10,81,infra_1
exp_output_filtering_k15_typesentences_size10.json,15,sentences,10,179,infra_1
exp_output_filtering_k15_typesentences_size10.json,15,sentences,10,197,infra_3
exp_output_filtering_k15_typesentences_size10.json,15,sentences,10,195,infra_3
exp_output_filtering_k15_typesentences_size10.json,15,sentences,10,71,infra_1
exp_output_filtering_k15_typesentences_size10.json,15,sentences,10,144,infra_2
exp_output_filtering_k15_typesentences_size10.json,15,sentences,10,148,infra_2
exp_output_filtering_k15_typesentences_size10.json,15,sentences,10,276,infra_4
exp_output_filtering_k15_typesentences_size10.json,15,sentences,10,147,infra_2
exp_output_filtering_k15_typesentences_size10.json,15,sentences,10,255,natsec_6
exp_output_filtering_k15_typesentences_size10.json,15,sentences,10,229,natsec_1
exp_output_filtering_k15_typesentences_size10.json,15,sentences,10,24,natsec_3
exp_output_filtering_k15_typesentences_size10.json,15,sentences,10,400,negative_rejection
exp_output_filtering_k15_typesentences_size10.json,15,sentences,10,401,negative_rejection
exp_output_filtering_k15_typesentences_size10.json,15,sentences,10,402,negative_rejection
exp_output_filtering_k15_typesentences_size10.json,15,sentences,10,403,negative_rejection
exp_output_filtering_k15_typesentences_size10.json,15,sentences,10,404,negative_rejection
exp_output_filtering_k15_typesentences_size10.json,15,sentences,10,405,negative_rejection
exp_output_filtering_k15_typesentences_size10.json,15,sentences,10,407,negative_rejection
exp_output_filtering_k15_typesentences_size10.json,15,sentences,10,409,negative_rejection
exp_output_reranking_filtering_k15_typeparagraphs_size1.json,15,paragraphs,1,314,infra_4
exp_output_reranking_filtering_k15_typeparagraphs_size1.json,15,paragraphs,1,307,infra_4
exp_output_reranking_filtering_k15_typeparagraphs_size1.json,15,paragraphs,1,343,infra_4
exp_output_reranking_filtering_k15_typeparagraphs_size1.json,15,paragraphs,1,179,infra_1
exp_output_reranking_filtering_k15_typeparagraphs_size1.json,15,paragraphs,1,146,infra_2
exp_output_reranking_filtering_k15_typeparagraphs_size1.json,15,paragraphs,1,317,infra_4
exp_output_reranking_filtering_k15_typeparagraphs_size1.json,15,paragraphs,1,327,infra_4
exp_output_reranking_filtering_k15_typeparagraphs_size1.json,15,paragraphs,1,183,infra_1
exp_output_reranking_filtering_k15_typeparagraphs_size1.json,15,paragraphs,1,196,infra_3
exp_output_reranking_filtering_k15_typeparagraphs_size1.json,15,paragraphs,1,66,infra_1
exp_output_reranking_filtering_k15_typeparagraphs_size1.json,15,paragraphs,1,197,infra_3
exp_output_reranking_filtering_k15_typeparagraphs_size1.json,15,paragraphs,1,338,infra_4
exp_output_reranking_filtering_k15_typeparagraphs_size1.json,15,paragraphs,1,195,infra_3
exp_output_reranking_filtering_k15_typeparagraphs_size1.json,15,paragraphs,1,148,infra_2
exp_output_reranking_filtering_k15_typeparagraphs_size1.json,15,paragraphs,1,276,infra_4
exp_output_reranking_filtering_k15_typeparagraphs_size1.json,15,paragraphs,1,185,infra_1
exp_output_reranking_filtering_k15_typeparagraphs_size1.json,15,paragraphs,1,192,infra_3
exp_output_reranking_filtering_k15_typeparagraphs_size1.json,15,paragraphs,1,340,infra_4
exp_output_reranking_filtering_k15_typeparagraphs_size1.json,15,paragraphs,1,182,infra_1
exp_output_reranking_filtering_k15_typeparagraphs_size1.json,15,paragraphs,1,400,negative_rejection
exp_output_reranking_filtering_k15_typeparagraphs_size1.json,15,paragraphs,1,401,negative_rejection
exp_output_reranking_filtering_k15_typeparagraphs_size1.json,15,paragraphs,1,403,negative_rejection
exp_output_reranking_filtering_k15_typeparagraphs_size1.json,15,paragraphs,1,404,negative_rejection
exp_output_reranking_filtering_k15_typeparagraphs_size1.json,15,paragraphs,1,405,negative_rejection
exp_output_reranking_filtering_k15_typeparagraphs_size1.json,15,paragraphs,1,406,negative_rejection
exp_output_reranking_filtering_k15_typeparagraphs_size1.json,15,paragraphs,1,407,negative_rejection
exp_output_reranking_filtering_k15_typeparagraphs_size1.json,15,paragraphs,1,409,negative_rejection
exp_output_reranking_k15_typesentences_size10.json,15,sentences,10,145,infra_2
exp_output_reranking_k15_typesentences_size10.json,15,sentences,10,193,infra_3
exp_output_reranking_k15_typesentences_size10.json,15,sentences,10,179,infra_1
exp_output_reranking_k15_typesentences_size10.json,15,sentences,10,146,infra_2
exp_output_reranking_k15_typesentences_size10.json,15,sentences,10,183,infra_1
exp_output_reranking_k15_typesentences_size10.json,15,sentences,10,338,infra_4
exp_output_reranking_k15_typesentences_size10.json,15,sentences,10,177,infra_1
exp_output_reranking_k15_typesentences_size10.json,15,sentences,10,148,infra_2
exp_output_reranking_k15_typesentences_size10.json,15,sentences,10,276,infra_4
exp_output_reranking_k15_typesentences_size10.json,15,sentences,10,256,natsec_6
exp_output_reranking_k15_typesentences_size10.json,15,sentences,10,125,natsec_4
exp_output_reranking_k15_typesentences_size10.json,15,sentences,10,217,natsec_5
exp_output_reranking_k15_typesentences_size10.json,15,sentences,10,400,negative_rejection
exp_output_reranking_k15_typesentences_size10.json,15,sentences,10,401,negative_rejection
exp_output_reranking_k15_typesentences_size10.json,15,sentences,10,403,negative_rejection
exp_output_reranking_k15_typesentences_size10.json,15,sentences,10,404,negative_rejection
exp_output_reranking_k15_typesentences_size10.json,15,sentences,10,405,negative_rejection
exp_output_reranking_k15_typesentences_size10.json,15,sentences,10,407,negative_rejection
exp_output_reranking_k15_typesentences_size10.json,15,sentences,10,408,negative_rejection
exp_output_reranking_k15_typesentences_size10.json,15,sentences,10,409,negative_rejection
exp_output_reranking_k15_typewords_size50.json,15,words,50,145,infra_2
exp_output_reranking_k15_typewords_size50.json,15,words,50,138,infra_2
exp_output_reranking_k15_typewords_size50.json,15,words,50,179,infra_1
exp_output_reranking_k15_typewords_size50.json,15,words,50,146,infra_2
exp_output_reranking_k15_typewords_size50.json,15,words,50,196,infra_3
exp_output_reranking_k15_typewords_size50.json,15,words,50,197,infra_3
exp_output_reranking_k15_typewords_size50.json,15,words,50,195,infra_3
exp_output_reranking_k15_typewords_size50.json,15,words,50,148,infra_2
exp_output_reranking_k15_typewords_size50.json,15,words,50,147,infra_2
exp_output_reranking_k15_typewords_size50.json,15,words,50,274,infra_4
exp_output_reranking_k15_typewords_size50.json,15,words,50,340,infra_4
exp_output_reranking_k15_typewords_size50.json,15,words,50,383,natsec_2
exp_output_reranking_k15_typewords_size50.json,15,words,50,238,natsec_1
exp_output_reranking_k15_typewords_size50.json,15,words,50,51,natsec_7
exp_output_reranking_k15_typewords_size50.json,15,words,50,105,natsec_4
exp_output_reranking_k15_typewords_size50.json,15,words,50,24,natsec_3
exp_output_reranking_k15_typewords_size50.json,15,words,50,400,negative_rejection
exp_output_reranking_k15_typewords_size50.json,15,words,50,401,negative_rejection
exp_output_reranking_k15_typewords_size50.json,15,words,50,403,negative_rejection
exp_output_reranking_k15_typewords_size50.json,15,words,50,405,negative_rejection
exp_output_reranking_k15_typewords_size50.json,15,words,50,407,negative_rejection
exp_output_reranking_k15_typewords_size50.json,15,words,50,409,negative_rejection
exp_output_reranking_k15_typeparagraphs_size1.json,15,paragraphs,1,343,infra_4
exp_output_reranking_k15_typeparagraphs_size1.json,15,paragraphs,1,146,infra_2
exp_output_reranking_k15_typeparagraphs_size1.json,15,paragraphs,1,196,infra_3
exp_output_reranking_k15_typeparagraphs_size1.json,15,paragraphs,1,197,infra_3
exp_output_reranking_k15_typeparagraphs_size1.json,15,paragraphs,1,297,infra_4
exp_output_reranking_k15_typeparagraphs_size1.json,15,paragraphs,1,148,infra_2
exp_output_reranking_k15_typeparagraphs_size1.json,15,paragraphs,1,276,infra_4
exp_output_reranking_k15_typeparagraphs_size1.json,15,paragraphs,1,104,infra_1
exp_output_reranking_k15_typeparagraphs_size1.json,15,paragraphs,1,340,infra_4
exp_output_reranking_k15_typeparagraphs_size1.json,15,paragraphs,1,182,infra_1
exp_output_reranking_k15_typeparagraphs_size1.json,15,paragraphs,1,400,negative_rejection
exp_output_reranking_k15_typeparagraphs_size1.json,15,paragraphs,1,401,negative_rejection
exp_output_reranking_k15_typeparagraphs_size1.json,15,paragraphs,1,402,negative_rejection
exp_output_reranking_k15_typeparagraphs_size1.json,15,paragraphs,1,403,negative_rejection
exp_output_reranking_k15_typeparagraphs_size1.json,15,paragraphs,1,405,negative_rejection
exp_output_reranking_k15_typeparagraphs_size1.json,15,paragraphs,1,406,negative_rejection
exp_output_reranking_k15_typeparagraphs_size1.json,15,paragraphs,1,407,negative_rejection
exp_output_reranking_k15_typeparagraphs_size1.json,15,paragraphs,1,408,negative_rejection
exp_output_reranking_k15_typeparagraphs_size1.json,15,paragraphs,1,409,negative_rejection
exp_output_reranking_filtering_k15_typesentences_size10.json,15,sentences,10,145,infra_2
exp_output_reranking_filtering_k15_typesentences_size10.json,15,sentences,10,179,infra_1
exp_output_reranking_filtering_k15_typesentences_size10.json,15,sentences,10,146,infra_2
exp_output_reranking_filtering_k15_typesentences_size10.json,15,sentences,10,183,infra_1
exp_output_reranking_filtering_k15_typesentences_size10.json,15,sentences,10,196,infra_3
exp_output_reranking_filtering_k15_typesentences_size10.json,15,sentences,10,187,infra_3
exp_output_reranking_filtering_k15_typesentences_size10.json,15,sentences,10,197,infra_3
exp_output_reranking_filtering_k15_typesentences_size10.json,15,sentences,10,195,infra_3
exp_output_reranking_filtering_k15_typesentences_size10.json,15,sentences,10,148,infra_2
exp_output_reranking_filtering_k15_typesentences_size10.json,15,sentences,10,276,infra_4
exp_output_reranking_filtering_k15_typesentences_size10.json,15,sentences,10,147,infra_2
exp_output_reranking_filtering_k15_typesentences_size10.json,15,sentences,10,176,infra_1
exp_output_reranking_filtering_k15_typesentences_size10.json,15,sentences,10,229,natsec_1
exp_output_reranking_filtering_k15_typesentences_size10.json,15,sentences,10,400,negative_rejection
exp_output_reranking_filtering_k15_typesentences_size10.json,15,sentences,10,401,negative_rejection
exp_output_reranking_filtering_k15_typesentences_size10.json,15,sentences,10,403,negative_rejection
exp_output_reranking_filtering_k15_typesentences_size10.json,15,sentences,10,405,negative_rejection
exp_output_reranking_filtering_k15_typesentences_size10.json,15,sentences,10,407,negative_rejection
exp_output_reranking_filtering_k15_typesentences_size10.json,15,sentences,10,409,negative_rejection
exp_output_reranking_filtering_k15_typewords_size50.json,15,words,50,145,infra_2
exp_output_reranking_filtering_k15_typewords_size50.json,15,words,50,81,infra_1
exp_output_reranking_filtering_k15_typewords_size50.json,15,words,50,179,infra_1
exp_output_reranking_filtering_k15_typewords_size50.json,15,words,50,146,infra_2
exp_output_reranking_filtering_k15_typewords_size50.json,15,words,50,183,infra_1
exp_output_reranking_filtering_k15_typewords_size50.json,15,words,50,196,infra_3
exp_output_reranking_filtering_k15_typewords_size50.json,15,words,50,197,infra_3
exp_output_reranking_filtering_k15_typewords_size50.json,15,words,50,64,infra_1
exp_output_reranking_filtering_k15_typewords_size50.json,15,words,50,177,infra_1
exp_output_reranking_filtering_k15_typewords_size50.json,15,words,50,195,infra_3
exp_output_reranking_filtering_k15_typewords_size50.json,15,words,50,148,infra_2
exp_output_reranking_filtering_k15_typewords_size50.json,15,words,50,194,infra_3
exp_output_reranking_filtering_k15_typewords_size50.json,15,words,50,185,infra_1
exp_output_reranking_filtering_k15_typewords_size50.json,15,words,50,274,infra_4
exp_output_reranking_filtering_k15_typewords_size50.json,15,words,50,379,natsec_2
exp_output_reranking_filtering_k15_typewords_size50.json,15,words,50,262,natsec_6
exp_output_reranking_filtering_k15_typewords_size50.json,15,words,50,120,natsec_4
exp_output_reranking_filtering_k15_typewords_size50.json,15,words,50,125,natsec_4
exp_output_reranking_filtering_k15_typewords_size50.json,15,words,50,383,natsec_2
exp_output_reranking_filtering_k15_typewords_size50.json,15,words,50,238,natsec_1
exp_output_reranking_filtering_k15_typewords_size50.json,15,words,50,260,natsec_6
exp_output_reranking_filtering_k15_typewords_size50.json,15,words,50,225,natsec_1
exp_output_reranking_filtering_k15_typewords_size50.json,15,words,50,229,natsec_1
exp_output_reranking_filtering_k15_typewords_size50.json,15,words,50,400,negative_rejection
exp_output_reranking_filtering_k15_typewords_size50.json,15,words,50,401,negative_rejection
exp_output_reranking_filtering_k15_typewords_size50.json,15,words,50,403,negative_rejection
exp_output_reranking_filtering_k15_typewords_size50.json,15,words,50,404,negative_rejection
exp_output_reranking_filtering_k15_typewords_size50.json,15,words,50,405,negative_rejection
exp_output_reranking_filtering_k15_typewords_size50.json,15,words,50,407,negative_rejection
exp_output_reranking_filtering_k15_typewords_size50.json,15,words,50,408,negative_rejection
exp_output_reranking_filtering_k15_typewords_size50.json,15,words,50,409,negative_rejection
exp_output_filtering_k15_typeparagraphs_size1.json,15,paragraphs,1,314,infra_4
exp_output_filtering_k15_typeparagraphs_size1.json,15,paragraphs,1,145,infra_2
exp_output_filtering_k15_typeparagraphs_size1.json,15,paragraphs,1,307,infra_4
exp_output_filtering_k15_typeparagraphs_size1.json,15,paragraphs,1,179,infra_1
exp_output_filtering_k15_typeparagraphs_size1.json,15,paragraphs,1,146,infra_2
exp_output_filtering_k15_typeparagraphs_size1.json,15,paragraphs,1,327,infra_4
exp_output_filtering_k15_typeparagraphs_size1.json,15,paragraphs,1,183,infra_1
exp_output_filtering_k15_typeparagraphs_size1.json,15,paragraphs,1,196,infra_3
exp_output_filtering_k15_typeparagraphs_size1.json,15,paragraphs,1,197,infra_3
exp_output_filtering_k15_typeparagraphs_size1.json,15,paragraphs,1,338,infra_4
exp_output_filtering_k15_typeparagraphs_size1.json,15,paragraphs,1,189,infra_3
exp_output_filtering_k15_typeparagraphs_size1.json,15,paragraphs,1,195,infra_3
exp_output_filtering_k15_typeparagraphs_size1.json,15,paragraphs,1,148,infra_2
exp_output_filtering_k15_typeparagraphs_size1.json,15,paragraphs,1,276,infra_4
exp_output_filtering_k15_typeparagraphs_size1.json,15,paragraphs,1,147,infra_2
exp_output_filtering_k15_typeparagraphs_size1.json,15,paragraphs,1,192,infra_3
exp_output_filtering_k15_typeparagraphs_size1.json,15,paragraphs,1,340,infra_4
exp_output_filtering_k15_typeparagraphs_size1.json,15,paragraphs,1,182,infra_1
exp_output_filtering_k15_typeparagraphs_size1.json,15,paragraphs,1,131,natsec_4
exp_output_filtering_k15_typeparagraphs_size1.json,15,paragraphs,1,24,natsec_3
exp_output_filtering_k15_typeparagraphs_size1.json,15,paragraphs,1,400,negative_rejection
exp_output_filtering_k15_typeparagraphs_size1.json,15,paragraphs,1,401,negative_rejection
exp_output_filtering_k15_typeparagraphs_size1.json,15,paragraphs,1,403,negative_rejection
exp_output_filtering_k15_typeparagraphs_size1.json,15,paragraphs,1,405,negative_rejection
exp_output_filtering_k15_typeparagraphs_size1.json,15,paragraphs,1,407,negative_rejection
exp_output_filtering_k15_typeparagraphs_size1.json,15,paragraphs,1,409,negative_rejection
